Date,7267.T,9432.T,4519.T,8058.T,6902.T,6954.T,9022.T,2914.T,7733.T,8306.T,6758.T,8031.T,6501.T,9433.T,8001.T,6702.T,7203.T,8766.T,3382.T,4063.T,8035.T,9984.T,8316.T,9983.T,6367.T,4502.T,8411.T,5108.T,4503.T,4568.T
2017-05-23,1023.0,104.72,1408.333,749.667,1195.0,4368.0,3657.0,4177.0,1046.25,691.3,791.4,752.75,667.9,1533.0,1600.0,786.8,1200.0,1572.667,1592.333,1963.0,5118.333,4254.0,1348.333,12360.0,10860.0,5787.0,1971.0,4748.0,1414.0,814.5
2017-05-24,1045.0,104.12,1408.333,751.667,1204.75,4354.0,3664.0,4224.0,1062.5,701.0,799.6,753.0,675.1,1531.0,1612.5,811.5,1200.2,1589.667,1591.333,1993.2,5233.333,4256.0,1361.333,12423.333,11150.0,5791.0,1985.0,4775.0,1413.0,812.667
2017-05-25,1031.667,104.88,1411.667,748.5,1202.5,4425.0,3708.0,4169.0,1055.0,701.5,800.2,753.0,674.0,1544.0,1591.5,814.6,1197.0,1576.0,1586.0,1977.8,5313.333,4417.0,1353.333,12426.667,10990.0,5800.0,1968.0,4760.0,1405.0,812.333
2017-05-26,1019.333,104.4,1403.333,742.833,1189.25,4350.0,3657.0,4172.0,1036.25,695.2,801.8,751.0,670.4,1530.5,1577.0,815.1,1188.2,1566.667,1583.0,1970.2,5268.333,4448.5,1344.667,12266.667,10925.0,5767.0,1952.0,4730.0,1409.5,811.167
2017-05-29,1021.333,104.98,1401.667,743.0,1186.75,4355.0,3649.0,4203.0,1017.5,697.9,807.6,748.0,667.9,1530.0,1576.0,807.4,1194.0,1564.667,1579.667,1982.4,5271.667,4366.0,1347.0,12400.0,10915.0,5791.0,1950.0,4715.0,1403.5,807.5
2017-05-30,1024.333,105.02,1400.0,744.333,1193.75,4356.0,3638.0,4198.0,1005.0,696.5,806.2,746.75,670.2,1531.0,1569.0,814.5,1196.2,1558.0,1580.667,1976.8,5216.667,4490.0,1349.333,12323.333,10935.0,5754.0,1952.0,4709.0,1403.5,812.0
2017-05-31,1039.0,106.16,1403.333,739.333,1180.25,4354.0,3627.0,4161.0,1011.25,690.9,806.8,747.75,668.7,1533.0,1573.0,807.8,1186.4,1566.667,1569.333,1986.4,5230.0,4501.5,1324.667,12366.667,10855.0,5707.0,1928.0,4652.0,1398.5,809.5
2017-06-01,1037.333,107.06,1448.333,745.167,1193.75,4336.0,3680.0,4205.0,1018.75,691.3,805.8,748.5,674.8,1539.0,1571.5,800.7,1197.8,1589.333,1579.0,2015.0,5458.333,4473.0,1341.333,12356.667,10970.0,5735.0,1941.0,4727.0,1409.0,814.833
2017-06-02,1064.667,105.64,1450.0,769.333,1227.25,4445.0,3726.0,4192.0,1037.5,721.6,831.8,772.5,692.1,1546.5,1611.0,807.8,1218.4,1634.333,1597.333,2030.0,5458.333,4497.5,1389.0,12746.667,11105.0,5781.0,2001.0,4895.0,1414.0,821.0
2017-06-05,1039.0,106.94,1455.0,745.167,1207.75,4469.0,3737.0,4183.0,1040.0,711.5,834.8,757.25,687.0,1536.5,1596.5,821.5,1193.6,1621.333,1605.0,2048.0,5585.0,4567.5,1373.667,12706.667,11040.0,5806.0,1970.0,4843.0,1414.5,822.167
2017-06-06,1037.333,106.92,1403.333,750.5,1203.0,4389.0,3706.0,4150.0,1017.5,710.7,833.4,750.0,681.7,1521.0,1580.5,805.2,1182.0,1606.333,1590.667,2062.0,5563.333,4474.5,1376.667,12573.333,10925.0,5678.0,1967.0,4841.0,1356.5,812.5
2017-06-07,1032.667,105.98,1395.0,756.667,1200.75,4379.0,3675.0,4099.0,1015.0,714.5,825.2,753.75,686.5,1516.0,1581.5,793.9,1180.4,1607.0,1572.667,2037.0,5605.0,4482.5,1394.0,12473.333,10910.0,5629.0,1970.0,4828.0,1354.0,809.333
2017-06-08,1022.667,105.4,1390.0,754.667,1200.25,4376.0,3619.0,4071.0,1010.0,723.0,823.2,751.5,679.3,1501.5,1612.5,787.8,1161.2,1634.667,1562.333,2010.0,5560.0,4410.5,1409.667,12430.0,10925.0,5630.0,1974.0,4792.0,1347.5,806.167
2017-06-09,1025.0,104.76,1371.667,756.667,1204.5,4411.0,3603.0,4030.0,998.75,734.7,823.2,754.0,678.3,1503.0,1607.0,798.7,1167.6,1627.667,1546.333,2013.0,5635.0,4738.0,1422.333,12686.667,11090.0,5554.0,1997.0,4823.0,1343.0,806.667
2017-06-12,1022.0,104.92,1381.667,766.167,1199.75,4323.0,3614.0,4127.0,995.0,733.3,813.2,754.5,672.3,1503.5,1605.5,779.8,1176.0,1651.667,1562.0,1999.0,5465.0,4614.0,1418.667,12296.667,11060.0,5601.0,2007.0,4852.0,1355.5,799.667
2017-06-13,1019.0,105.0,1385.0,764.333,1192.0,4285.0,3606.0,4101.0,986.25,734.0,807.4,766.5,677.0,1512.0,1598.5,792.3,1174.8,1661.0,1567.667,1994.6,5453.333,4539.0,1427.667,12236.667,11020.0,5601.0,2010.0,4846.0,1363.5,803.5
2017-06-14,1021.333,104.86,1371.667,758.333,1185.5,4313.0,3640.0,4105.0,985.0,729.3,812.0,763.5,668.5,1499.5,1586.0,789.0,1171.8,1656.333,1577.0,1991.6,5388.333,4494.0,1415.0,12196.667,11005.0,5586.0,2003.0,4862.0,1360.0,802.667
2017-06-15,1019.0,106.06,1375.0,751.333,1164.5,4277.0,3666.0,4096.0,982.5,715.0,827.6,761.25,660.0,1502.5,1582.5,788.0,1158.8,1617.0,1595.333,1991.2,5311.667,4428.5,1398.333,12233.333,10975.0,5609.0,1969.0,4714.0,1366.5,812.167
2017-06-16,1025.667,108.38,1373.333,754.833,1157.5,4258.0,3670.0,4118.0,1002.5,722.6,827.4,773.25,666.7,1527.0,1605.0,788.5,1158.8,1615.667,1594.0,1986.0,5255.0,4557.5,1410.333,12283.333,11205.0,5639.0,1982.0,4723.0,1369.5,818.833
2017-06-19,1022.0,107.82,1380.0,754.0,1157.75,4312.0,3691.0,4109.0,995.0,725.2,858.0,770.25,669.0,1539.0,1601.0,795.8,1157.4,1615.0,1582.667,2012.0,5341.667,4608.5,1408.333,12206.667,11270.0,5681.0,1977.0,4751.0,1383.5,829.167
2017-06-20,1022.0,108.96,1373.333,762.167,1166.0,4345.0,3671.0,4106.0,1000.0,729.6,855.6,778.0,674.2,1545.5,1616.5,801.9,1161.8,1618.0,1593.333,2033.0,5456.667,4636.5,1420.667,12376.667,11410.0,5666.0,1983.0,4832.0,1379.0,831.0
2017-06-21,1022.333,109.22,1385.0,755.5,1164.0,4341.0,3695.0,4045.0,1002.5,719.8,845.6,772.0,678.8,1532.0,1619.0,807.2,1168.0,1597.0,1594.333,2014.0,5405.0,4591.0,1410.667,12270.0,11295.0,5693.0,1980.0,4828.0,1377.0,835.0
2017-06-22,1015.0,108.76,1386.667,751.5,1164.75,4330.0,3681.0,4010.0,1012.5,723.2,855.2,767.75,670.3,1515.0,1613.5,824.6,1175.4,1570.667,1579.0,2012.0,5375.0,4625.0,1421.0,12236.667,11300.0,5764.0,1981.0,4906.0,1387.0,838.833
2017-06-23,1020.333,108.9,1395.0,751.833,1171.0,4343.0,3699.0,4025.0,1008.75,723.9,855.0,767.25,674.3,1512.5,1620.0,833.5,1172.0,1567.333,1586.333,2017.0,5323.333,4616.5,1420.0,12286.667,11520.0,5753.0,1993.0,4896.0,1405.0,847.0
2017-06-26,1021.667,108.58,1420.0,754.167,1169.75,4369.0,3680.0,4090.0,1010.0,726.9,859.6,762.75,671.2,1499.75,1620.5,831.6,1167.6,1556.667,1574.333,2019.0,5425.0,4629.0,1400.333,12350.0,11470.0,5784.0,1974.0,4855.0,1401.5,850.0
2017-06-27,1024.667,109.8,1420.0,764.167,1175.25,4391.0,3663.0,4128.0,1026.25,728.3,869.8,767.0,686.6,1496.25,1643.0,857.6,1175.2,1553.333,1581.333,2024.0,5365.0,4623.5,1407.333,12526.667,11500.0,5812.0,1980.0,4933.0,1380.0,849.333
2017-06-28,1024.333,108.56,1413.333,778.167,1180.5,4357.0,3668.0,4065.0,1023.75,747.2,865.6,784.5,681.0,1495.0,1647.5,839.5,1180.8,1552.0,1567.0,2044.0,5136.667,4596.5,1438.0,12540.0,11620.0,5765.0,2040.0,4862.0,1374.0,847.0
2017-06-29,1028.0,108.08,1420.0,786.833,1190.5,4383.0,3683.0,4010.0,1033.75,755.2,873.0,797.25,689.8,1494.5,1664.5,834.0,1182.0,1561.667,1558.667,2064.0,5100.0,4626.0,1455.333,12573.333,11665.0,5761.0,2057.0,4836.0,1368.5,871.833
2017-06-30,1021.333,106.2,1401.667,785.333,1185.5,4331.0,3662.0,3947.0,1025.0,754.8,857.2,802.75,689.4,1487.5,1669.0,827.8,1178.6,1550.333,1542.667,2037.0,5053.333,4548.5,1459.667,12473.333,11470.0,5709.0,2054.0,4840.0,1374.5,882.333
2017-07-03,1022.333,106.34,1400.0,791.0,1190.75,4335.0,3657.0,3950.0,1016.25,757.1,862.0,800.75,693.7,1490.5,1677.5,823.9,1190.0,1550.333,1539.667,2028.0,5040.0,4555.5,1462.667,12480.0,11585.0,5704.0,2053.0,4855.0,1383.0,870.0
2017-07-04,1042.667,106.26,1393.333,792.0,1201.0,4382.0,3672.0,3899.0,1015.0,759.3,847.4,801.75,692.2,1490.75,1691.0,811.0,1212.0,1567.0,1540.667,1996.8,4928.333,4493.5,1465.333,12543.333,11600.0,5682.0,2059.0,4836.0,1380.5,852.167
2017-07-05,1050.0,106.38,1370.0,805.333,1211.0,4385.0,3619.0,3870.0,1020.0,766.2,854.0,812.25,700.9,1504.0,1714.0,816.7,1230.8,1570.333,1536.0,2006.0,5055.0,4478.5,1483.0,12436.667,11750.0,5647.0,2085.0,4889.0,1377.0,848.167
2017-07-06,1034.0,106.66,1373.333,795.667,1201.5,4367.0,3604.0,3860.0,1018.75,761.2,851.8,806.75,699.9,1502.5,1699.0,817.1,1226.8,1572.333,1542.0,1977.2,5013.333,4483.0,1472.333,12263.333,11575.0,5697.0,2076.0,4808.0,1380.0,840.833
2017-07-07,1029.0,105.88,1361.667,798.667,1191.5,4345.0,3577.0,3862.0,1020.0,754.0,849.0,804.0,698.3,1494.75,1713.0,813.8,1231.4,1584.0,1520.0,1988.8,5076.667,4467.0,1457.333,12273.333,11725.0,5637.0,2059.0,4794.0,1379.5,841.833
2017-07-10,1034.667,104.6,1361.667,796.833,1204.25,4412.0,3584.0,3857.0,1035.0,749.3,863.6,801.5,701.0,1454.5,1726.5,820.9,1237.4,1591.333,1511.667,1993.0,5193.333,4464.0,1457.667,12393.333,11735.0,5694.0,2046.0,4858.0,1385.5,837.333
2017-07-11,1034.667,106.1,1450.0,792.667,1218.25,4480.0,3583.0,3874.0,1047.5,751.4,887.8,804.5,712.1,1464.5,1732.0,837.3,1252.6,1602.333,1509.333,2005.0,5223.333,4553.0,1459.333,12256.667,11765.0,5706.0,2050.0,4902.0,1386.5,842.667
2017-07-12,1034.333,105.18,1491.667,795.5,1212.5,4432.0,3576.0,3856.0,1045.0,738.4,895.4,804.25,714.0,1458.5,1721.0,828.9,1245.0,1606.333,1514.667,2026.0,5208.333,4523.0,1443.333,12143.333,11755.0,5681.0,2026.0,4922.0,1379.5,837.0
2017-07-13,1030.333,106.54,1530.0,797.833,1207.75,4406.0,3567.0,3840.0,1046.25,727.1,895.6,799.5,718.3,1460.25,1716.5,842.4,1242.0,1595.667,1506.0,2030.0,5366.667,4541.0,1427.333,12073.333,11750.0,5716.0,1999.0,4846.0,1370.0,834.167
2017-07-14,1044.667,107.0,1526.667,806.833,1224.25,4487.0,3583.0,3837.0,1046.25,731.8,899.8,807.75,724.1,1460.0,1720.0,838.0,1251.6,1583.333,1506.667,2035.0,5296.667,4553.0,1431.0,11523.333,11820.0,5681.0,2010.0,4885.0,1360.5,841.0
2017-07-17,1044.667,107.0,1526.667,806.833,1224.25,4487.0,3583.0,3837.0,1046.25,731.8,899.8,807.75,724.1,1460.0,1720.0,838.0,1251.6,1583.333,1506.667,2035.0,5296.667,4553.0,1431.0,11523.333,11820.0,5681.0,2010.0,4885.0,1360.5,841.0
2017-07-18,1032.0,107.38,1490.0,800.167,1215.0,4455.0,3565.0,3812.0,1048.75,721.6,901.0,803.25,729.9,1456.0,1713.0,866.0,1236.0,1584.0,1489.333,2025.0,5346.667,4572.5,1422.667,11293.333,11805.0,5763.0,1993.0,4878.0,1337.5,832.333
2017-07-19,1030.333,108.78,1498.333,800.5,1209.25,4417.0,3559.0,3813.0,1041.25,718.0,899.4,803.5,722.2,1460.0,1711.0,862.5,1225.6,1576.0,1483.0,2025.0,5378.333,4630.0,1424.0,11310.0,11750.0,5751.0,1986.0,4865.0,1367.5,831.5
2017-07-20,1033.0,108.2,1571.667,807.833,1214.5,4441.0,3592.0,3827.0,1057.5,718.7,906.8,808.0,736.8,1473.5,1725.5,866.6,1230.0,1589.0,1483.0,2060.0,5465.0,4640.5,1413.333,11166.667,11775.0,5766.0,1993.0,4924.0,1374.0,835.833
2017-07-21,1025.333,108.12,1570.0,803.0,1204.25,4533.0,3558.0,3783.0,1060.0,713.6,907.8,805.0,737.6,1464.25,1725.0,861.8,1225.2,1578.333,1477.333,2067.0,5480.0,4612.0,1406.333,11083.333,11825.0,5745.0,1984.0,4864.0,1360.0,830.833
2017-07-24,1014.0,107.92,1555.0,795.0,1192.0,4498.0,3517.0,3745.0,1052.5,705.4,897.0,797.75,733.3,1451.25,1712.5,849.8,1215.8,1563.333,1482.0,2075.0,5426.667,4628.0,1396.0,11033.333,11870.0,5682.0,1962.0,4779.0,1340.0,818.0
2017-07-25,1022.0,106.54,1540.0,790.667,1199.25,4517.0,3517.0,3807.0,1032.5,704.7,893.4,790.5,728.8,1433.25,1704.0,845.3,1221.4,1558.667,1475.0,2099.0,5485.0,4664.0,1395.333,11030.0,11950.0,5648.0,1967.0,4732.0,1338.0,817.833
2017-07-26,1027.0,106.48,1530.0,795.0,1217.0,4625.0,3513.0,3793.0,1028.75,711.6,904.8,801.75,725.8,1440.75,1718.5,833.9,1237.2,1560.333,1479.0,2064.0,5491.667,4669.5,1411.333,11146.667,11890.0,5640.0,1987.0,4728.0,1344.0,816.667
2017-07-27,1026.667,107.08,1520.0,793.667,1219.25,4654.0,3508.0,3828.0,1016.25,708.1,918.8,797.75,728.7,1448.25,1722.5,842.7,1250.0,1556.667,1499.333,2048.0,5638.333,4689.5,1402.667,11110.0,11935.0,5629.0,1978.0,4752.0,1353.0,812.167
2017-07-28,1025.667,107.64,1486.667,798.5,1283.25,4659.0,3542.0,3895.0,1008.75,702.4,906.6,802.0,721.1,1461.0,1722.0,806.2,1245.6,1544.667,1496.667,2009.0,5235.0,4584.0,1396.0,11103.333,11770.0,5640.0,1965.0,4724.0,1383.0,808.333
2017-07-31,1036.0,107.8,1478.333,798.833,1326.5,4513.0,3550.0,3834.0,1002.5,700.0,908.0,802.5,759.6,1460.0,1730.5,823.7,1246.8,1548.333,1481.667,2022.0,5191.667,4479.0,1398.333,11040.0,11700.0,5832.0,1964.0,4657.0,1408.0,802.667
2017-08-01,1042.333,109.54,1483.333,813.0,1337.5,4517.0,3612.0,3856.0,1010.0,715.4,891.8,814.5,737.3,1472.25,1769.5,813.5,1260.0,1578.333,1489.0,2032.0,5061.667,4430.0,1431.0,11153.333,11685.0,5897.0,1953.0,4697.0,1406.5,802.0
2017-08-02,1071.333,108.78,1470.0,819.667,1338.0,4578.0,3603.0,3860.0,1018.75,716.8,883.4,815.0,740.8,1497.0,1758.5,832.5,1260.0,1575.0,1494.0,2062.0,5191.667,4457.5,1436.333,11100.0,11725.0,5900.0,1943.0,4716.0,1404.5,794.833
2017-08-03,1061.667,108.68,1465.0,845.167,1345.75,4538.0,3613.0,3837.0,1010.0,712.8,883.8,823.75,743.6,1502.5,1770.0,830.6,1245.0,1573.0,1493.0,2038.0,5068.333,4420.5,1426.0,11126.667,11710.0,5950.0,1944.0,4741.0,1406.5,794.333
2017-08-04,1041.667,108.7,1475.0,854.833,1331.5,4513.0,3573.0,3802.0,1027.5,709.2,886.8,832.75,738.8,1499.0,1732.0,832.5,1243.2,1566.333,1501.0,2008.0,4946.667,4406.5,1418.0,11036.667,11540.0,5974.0,1937.0,4764.0,1403.0,788.0
2017-08-07,1042.333,109.0,1470.0,858.333,1343.0,4480.0,3575.0,3819.0,1040.0,713.4,882.0,834.0,737.3,1507.5,1763.0,832.8,1267.8,1570.667,1496.0,2003.0,5010.0,4511.5,1421.667,11053.333,11755.0,5975.0,1951.0,4732.0,1404.0,792.667
2017-08-08,1036.333,108.16,1465.0,854.333,1345.0,4470.0,3589.0,3845.0,1018.75,710.6,894.4,824.5,730.5,1505.0,1757.5,832.0,1267.2,1550.667,1505.333,1991.2,5031.667,4469.0,1419.667,11006.667,11740.0,5957.0,1947.0,4752.0,1396.0,779.833
2017-08-09,1024.0,107.56,1456.667,850.833,1330.25,4406.0,3613.0,3821.0,947.5,703.0,880.4,819.75,724.9,1473.0,1741.0,817.3,1247.2,1524.667,1488.333,1904.6,4923.333,4403.0,1401.667,10866.667,11325.0,5896.0,1937.0,4731.0,1399.5,776.333
2017-08-10,1026.0,107.66,1441.667,852.333,1340.0,4388.0,3643.0,3803.0,931.25,696.7,867.6,817.75,719.0,1465.75,1743.0,825.7,1255.0,1495.667,1489.667,1908.2,4951.667,4376.0,1386.333,10826.667,11205.0,5985.0,1909.0,4786.0,1386.0,775.5
2017-08-11,1026.0,107.66,1441.667,852.333,1340.0,4388.0,3643.0,3803.0,931.25,696.7,867.6,817.75,719.0,1465.75,1743.0,825.7,1255.0,1495.667,1489.667,1908.2,4951.667,4376.0,1386.333,10826.667,11205.0,5985.0,1909.0,4786.0,1386.0,775.5
2017-08-14,1010.333,105.0,1438.333,841.0,1322.5,4353.0,3631.0,3783.0,915.0,688.5,851.4,800.25,720.7,1455.0,1732.5,826.5,1236.0,1483.0,1489.667,1930.6,4965.0,4331.0,1367.0,10716.667,11145.0,5917.0,1883.0,4789.0,1368.5,769.667
2017-08-15,1018.667,105.52,1446.667,841.667,1340.25,4399.0,3662.0,3775.0,931.25,700.1,859.8,809.75,725.2,1478.0,1749.0,835.8,1255.0,1501.333,1498.0,1926.6,5060.0,4388.0,1387.0,10876.667,11335.0,5971.0,1910.0,4825.0,1384.5,773.167
2017-08-16,1020.667,105.5,1463.333,839.0,1352.0,4349.0,3684.0,3785.0,943.75,699.7,865.0,808.75,726.7,1475.75,1742.0,833.2,1238.8,1509.667,1490.333,1953.6,5001.667,4376.0,1383.667,10736.667,11295.0,5974.0,1916.0,4787.0,1399.0,784.833
2017-08-17,1014.333,105.56,1460.0,846.667,1351.25,4342.0,3675.0,3784.0,952.5,693.1,865.6,808.5,726.4,1475.0,1744.0,831.4,1235.0,1499.0,1474.333,1952.4,5006.667,4371.0,1382.667,10703.333,11240.0,5930.0,1908.0,4789.0,1394.0,785.333
2017-08-18,1006.667,104.44,1431.667,841.833,1332.5,4283.0,3643.0,3804.0,956.25,679.4,845.2,803.75,716.3,1475.25,1742.0,818.6,1225.0,1483.667,1460.667,1922.4,5050.0,4360.5,1365.667,10450.0,11100.0,5887.0,1890.0,4736.0,1381.0,779.333
2017-08-21,1003.0,105.86,1436.667,834.833,1327.75,4261.0,3643.0,3743.0,951.25,670.6,836.6,801.25,717.0,1474.25,1740.5,806.1,1232.6,1466.667,1465.667,1914.6,4968.333,4331.0,1355.667,10310.0,11010.0,5893.0,1875.0,4674.0,1386.0,764.667
2017-08-22,1007.333,106.56,1416.667,835.0,1331.75,4258.0,3622.0,3740.0,950.0,668.1,838.2,807.5,721.7,1459.5,1747.5,810.9,1227.6,1466.667,1464.333,1904.0,5035.0,4341.5,1350.0,10303.333,10855.0,5848.0,1873.0,4658.0,1383.0,763.5
2017-08-23,1009.0,107.66,1426.667,829.333,1320.5,4244.0,3632.0,3741.0,951.25,665.3,847.4,802.5,726.3,1475.25,1741.0,815.1,1234.6,1475.0,1469.667,1906.2,5081.667,4399.5,1348.667,10460.0,10895.0,5892.0,1872.0,4683.0,1385.0,763.667
2017-08-24,1011.333,105.68,1415.0,825.667,1321.0,4206.0,3635.0,3717.0,945.0,660.0,833.6,798.5,717.5,1472.25,1727.5,806.9,1221.4,1473.0,1446.667,1922.0,5026.667,4392.0,1342.667,10526.667,10880.0,5895.0,1870.0,4676.0,1369.5,767.833
2017-08-25,1017.667,105.82,1425.0,833.667,1322.75,4217.0,3625.0,3696.0,947.5,664.3,839.8,803.75,719.0,1478.75,1738.5,802.4,1231.6,1475.333,1459.0,1921.8,5043.333,4417.5,1352.0,10580.0,10900.0,5891.0,1879.0,4652.0,1376.0,786.167
2017-08-28,1015.0,106.72,1438.333,840.5,1323.0,4190.0,3643.0,3709.0,946.25,657.6,838.2,804.25,720.9,1484.75,1750.5,805.5,1225.2,1462.333,1470.667,1920.4,5023.333,4422.0,1342.667,10470.0,10845.0,5934.0,1876.0,4706.0,1381.0,791.0
2017-08-29,1013.333,107.16,1423.333,842.167,1308.5,4210.0,3657.0,3713.0,950.0,656.3,840.0,803.75,724.0,1476.5,1751.0,795.0,1218.0,1449.0,1449.667,1924.4,5048.333,4367.0,1343.333,10266.667,10835.0,5974.0,1875.0,4684.0,1390.5,798.333
2017-08-30,1013.333,108.62,1441.667,844.0,1332.5,4220.0,3688.0,3736.0,950.0,660.5,864.2,808.0,744.4,1486.75,1752.0,802.9,1230.2,1456.667,1453.0,1935.0,5056.667,4421.5,1344.0,10350.0,10955.0,6019.0,1875.0,4691.0,1388.5,823.0
2017-08-31,1027.0,109.36,1490.0,847.833,1334.0,4268.0,3726.0,3764.0,948.75,674.1,867.4,822.25,757.0,1483.5,1796.0,815.1,1236.6,1463.333,1455.0,1944.8,5153.333,4461.0,1371.333,10490.0,10995.0,6077.0,1891.0,4719.0,1383.5,866.333
2017-09-01,1032.0,106.64,1486.667,842.333,1324.25,4269.0,3742.0,3770.0,956.25,675.6,875.2,817.5,754.0,1478.0,1797.0,809.0,1236.4,1463.333,1449.0,1934.6,5163.333,4475.0,1373.333,10540.0,10950.0,6062.0,1891.0,4788.0,1402.0,862.833
2017-09-04,1016.667,105.34,1471.667,836.333,1309.5,4236.0,3714.0,3734.0,950.0,667.7,874.6,814.5,742.0,1463.25,1784.5,802.9,1233.8,1450.667,1429.0,1916.6,5135.0,4384.5,1358.333,10526.667,10915.0,5981.0,1881.0,4780.0,1386.5,852.333
2017-09-05,1019.0,104.82,1450.0,840.167,1314.0,4203.0,3712.0,3706.0,951.25,667.1,862.0,817.0,736.6,1462.0,1764.5,780.6,1243.8,1442.667,1422.333,1911.8,5125.0,4310.0,1356.0,10450.0,10840.0,5988.0,1876.0,4718.0,1386.0,847.5
2017-09-06,1012.0,104.64,1443.333,840.667,1295.25,4229.0,3732.0,3702.0,948.75,657.9,856.6,817.75,740.8,1476.75,1767.5,778.7,1233.0,1434.0,1422.667,1939.0,5026.667,4289.5,1341.333,10190.0,10825.0,5948.0,1864.0,4661.0,1374.0,845.333
2017-09-07,1026.333,103.98,1435.0,841.5,1307.25,4220.0,3750.0,3719.0,950.0,656.9,851.6,815.5,734.9,1468.0,1753.5,785.0,1247.0,1413.0,1422.333,1926.0,5078.333,4260.0,1338.333,10240.0,10945.0,5963.0,1861.0,4717.0,1381.0,843.833
2017-09-08,1023.333,104.08,1473.333,840.333,1329.75,4203.0,3784.0,3655.0,922.5,653.6,859.6,809.0,737.8,1469.0,1750.0,794.1,1244.0,1402.333,1423.667,1917.4,5081.667,4220.5,1333.333,10000.0,10685.0,6017.0,1855.0,4722.0,1369.5,840.833
2017-09-11,1039.667,104.16,1505.0,852.333,1346.5,4244.0,3791.0,3669.0,937.5,661.2,894.0,823.5,745.8,1481.5,1787.5,811.1,1259.2,1411.667,1425.667,1957.0,5138.333,4254.0,1342.667,10203.333,10675.0,6129.0,1872.0,4823.0,1402.0,855.0
2017-09-12,1062.667,103.48,1513.333,854.833,1339.0,4344.0,3831.0,3696.0,948.75,672.5,883.6,824.0,755.3,1480.25,1780.0,808.6,1272.2,1458.0,1431.667,1962.0,5256.667,4304.5,1368.0,10666.667,10655.0,6140.0,1893.0,4875.0,1409.5,860.833
2017-09-13,1072.667,103.36,1521.667,860.333,1344.25,4330.0,3838.0,3706.0,945.0,682.6,876.2,832.5,780.1,1478.25,1780.0,820.0,1283.4,1468.0,1441.0,2023.0,5270.0,4319.0,1388.667,10530.0,10890.0,6130.0,1911.0,4887.0,1401.0,861.833
2017-09-14,1072.0,102.58,1520.0,865.5,1328.0,4335.0,3850.0,3682.0,941.25,676.2,846.0,830.25,772.3,1468.25,1786.0,812.5,1286.2,1461.0,1429.333,2007.0,5406.667,4274.0,1383.667,10650.0,10820.0,6139.0,1897.0,4862.0,1392.5,854.5
2017-09-15,1081.667,102.54,1533.333,865.333,1343.0,4416.0,3804.0,3696.0,940.0,681.6,848.2,829.75,782.6,1468.0,1797.0,819.3,1296.0,1471.667,1436.667,1996.4,5548.333,4293.5,1387.0,10716.667,11150.0,6115.0,1912.0,4893.0,1442.5,862.0
2017-09-18,1081.667,102.54,1533.333,865.333,1343.0,4416.0,3804.0,3696.0,940.0,681.6,848.2,829.75,782.6,1468.0,1797.0,819.3,1296.0,1471.667,1436.667,1996.4,5548.333,4293.5,1387.0,10716.667,11150.0,6115.0,1912.0,4893.0,1442.5,862.0
2017-09-19,1098.0,102.7,1553.333,873.5,1375.5,4551.0,3887.0,3720.0,966.25,708.9,858.8,843.25,793.1,1490.5,1833.0,846.1,1345.8,1508.333,1469.0,2032.0,5743.333,4452.0,1429.333,10933.333,11315.0,6191.0,1958.0,5025.0,1466.0,870.0
2017-09-20,1103.333,102.52,1536.667,870.833,1375.0,4557.0,3905.0,3722.0,963.75,707.3,848.6,845.75,794.0,1484.5,1845.5,847.0,1340.6,1510.0,1459.667,2020.0,5736.667,4616.0,1423.0,11010.0,11275.0,6106.0,1959.0,5057.0,1460.5,851.167
2017-09-21,1110.333,102.12,1525.0,864.0,1407.5,4569.0,3907.0,3683.0,962.5,719.4,838.6,844.0,793.2,1485.25,1858.0,845.0,1347.6,1518.667,1450.0,2029.0,5665.0,4573.5,1431.333,11056.667,11415.0,6091.0,1982.0,5048.0,1445.0,849.5
2017-09-22,1117.333,100.32,1521.667,863.167,1417.5,4571.0,3894.0,3674.0,967.5,723.7,834.8,844.75,791.4,1490.0,1856.5,842.5,1346.6,1500.0,1455.333,2020.0,5680.0,4540.0,1439.667,11026.667,11320.0,6090.0,1989.0,5036.0,1419.0,855.167
2017-09-25,1120.667,102.8,1535.0,872.667,1419.75,4599.0,3895.0,3680.0,962.5,719.0,836.8,845.5,791.0,1502.5,1874.5,845.2,1356.8,1488.0,1442.0,2028.0,5763.333,4580.0,1435.333,11043.333,11450.0,6181.0,1988.0,5128.0,1446.0,862.833
2017-09-26,1120.0,105.14,1543.333,877.167,1415.25,4538.0,4000.0,3687.0,952.5,719.7,819.8,848.0,784.1,1510.5,1871.0,840.7,1363.0,1482.0,1454.333,2006.0,5608.333,4518.0,1437.333,11120.0,11280.0,6156.0,1997.0,5116.0,1446.5,859.667
2017-09-27,1118.0,102.98,1540.0,871.833,1411.0,4540.0,3995.0,3702.0,968.75,720.6,814.8,834.5,782.3,1483.5,1839.5,837.8,1349.6,1460.333,1453.0,2016.0,5620.0,4517.5,1423.333,11200.0,11185.0,6092.0,1969.0,5108.0,1424.5,844.5
2017-09-28,1120.667,102.8,1545.0,870.667,1436.75,4565.0,3993.0,3713.0,962.5,728.9,824.0,832.25,792.6,1478.0,1850.5,837.3,1353.8,1480.667,1451.667,2036.0,5718.333,4557.5,1436.667,11046.667,11465.0,6113.0,1985.0,5114.0,1425.0,839.5
