Date,LSEG.L,VOD.L,BP.L,EXPN.L,IMB.L,AZN.L,LLOY.L,ULVR.L,SHEL.L,HSBA.L,CRH.L,GSK.L,CPG.L,BATS.L,AHT.L,FLTR.L,NG.L,RIO.L,RKT.L,NWG.L,SSE.L,AAL.L,STAN.L,BA.L,REL.L,BARC.L,TSCO.L,DGE.L,PRU.L,GLEN.L
2021-04-12,7500.0,134.82,298.4,2648.0,1553.5,7225.0,44.39,4422.738,1402.6,432.55,3509.0,1307.147,1573.0,2788.5,4542.0,15085.0,899.4,5645.0,6634.0,214.092,1533.0,2957.531,496.9,505.0,1911.0,188.08,232.0,3162.0,1505.933,286.2
2021-04-13,7622.0,134.08,298.25,2646.0,1554.0,7167.0,43.75,4425.412,1395.2,426.9,3505.0,1297.275,1558.5,2791.0,4560.0,15235.0,893.3,5701.0,6616.0,213.446,1511.0,2979.012,491.5,502.6,1908.5,186.82,232.1,3155.5,1513.208,286.9
2021-04-14,7754.0,134.12,308.35,2638.0,1555.5,7271.0,43.83,4405.092,1438.4,428.9,3491.0,1299.089,1603.0,2784.5,4568.0,15310.0,888.1,5849.0,6547.0,212.531,1497.5,3069.329,491.6,515.0,1921.5,187.58,227.4,3156.5,1512.724,302.5
2021-04-15,7900.0,133.34,303.5,2666.0,1554.0,7400.0,42.81,4454.822,1428.6,421.15,3485.0,1358.321,1573.5,2822.0,4638.0,15315.0,898.1,5984.0,6641.0,209.192,1507.0,3075.188,486.6,522.8,1930.5,184.64,224.45,3224.5,1523.394,303.2
2021-04-16,7700.0,135.18,302.95,2716.0,1582.0,7380.0,43.46,4453.218,1412.8,427.45,3515.0,1356.306,1588.5,2901.0,4675.0,15685.0,902.3,6054.0,6661.0,214.9,1490.5,3124.008,494.0,522.0,1935.5,189.18,231.85,3230.0,1505.933,302.0
2021-04-19,7730.0,135.28,300.85,2694.0,1581.0,7418.0,43.755,4418.995,1396.8,428.1,3475.0,1347.845,1575.5,2914.0,4600.0,15160.0,907.5,6089.0,6705.0,214.092,1494.0,3111.314,495.2,523.0,1925.0,187.68,234.5,3221.0,1507.389,303.8
2021-04-20,7696.0,131.48,291.75,2687.0,1465.5,7494.0,42.045,4414.717,1350.2,417.25,3391.0,1334.95,1551.0,2692.5,4578.0,14675.0,911.3,5955.0,6676.0,207.846,1481.0,2994.634,475.0,518.0,1917.5,181.8,227.0,3198.5,1453.553,290.75
2021-04-21,7666.0,132.84,295.7,2689.0,1498.0,7620.0,41.615,4427.016,1366.2,415.85,3423.0,1357.918,1562.0,2736.5,4650.0,14695.0,904.1,5974.0,6783.0,207.631,1458.5,2996.099,474.5,526.4,1919.5,180.74,227.2,3228.0,1447.733,292.9
2021-04-22,7708.0,134.1,295.0,2771.0,1487.0,7673.0,41.975,4418.46,1363.2,415.5,3426.0,1358.321,1580.0,2743.0,4712.0,14905.0,915.0,6005.0,6801.0,207.092,1509.0,3020.997,478.8,499.9,1943.5,182.32,225.95,3316.5,1446.763,292.5
2021-04-23,7726.0,133.58,292.1,2767.0,1486.5,7564.0,42.635,4399.21,1356.2,419.0,3430.0,1352.479,1567.5,2734.0,4782.0,15295.0,903.5,6119.0,6654.0,209.946,1493.5,3058.1,479.8,496.3,1940.0,181.98,222.55,3296.0,1464.708,296.25
2021-04-26,7606.0,134.34,296.55,2744.0,1481.0,7530.0,42.89,4369.8,1368.6,422.75,3446.0,1350.464,1598.0,2706.5,4792.0,15510.0,900.0,6220.0,6620.0,213.985,1477.0,3125.472,484.2,498.3,1930.0,186.08,222.4,3215.5,1479.258,306.2
2021-04-27,7478.0,135.04,295.3,2796.0,1479.5,7561.0,43.575,4333.973,1355.2,440.4,3417.0,1346.636,1572.0,2697.5,4691.0,15645.0,900.6,6155.0,6586.0,216.569,1472.5,3094.716,489.4,494.5,1929.0,186.5,221.45,3229.5,1475.863,302.1
2021-04-28,7554.0,135.14,304.5,2786.0,1478.0,7507.0,45.105,4360.709,1382.2,443.35,3464.0,1346.434,1568.5,2680.5,4659.0,15770.0,897.7,6167.0,6328.0,219.154,1465.0,3099.109,493.8,497.4,1927.5,188.96,219.7,3248.5,1491.868,302.85
2021-04-29,7468.0,135.48,302.0,2778.0,1470.0,7398.0,45.455,4505.621,1365.0,454.3,3450.0,1339.383,1566.5,2626.0,4703.0,15335.0,892.0,6156.0,6390.0,211.777,1455.5,3067.376,521.6,497.9,1874.0,188.72,219.9,3271.0,1479.743,300.0
2021-04-30,7400.0,136.8,303.0,2792.0,1507.5,7715.0,45.435,4525.406,1365.0,452.8,3427.0,1349.456,1572.5,2682.0,4651.0,14840.0,910.6,6076.0,6451.0,211.723,1468.0,2997.563,519.6,506.2,1879.5,175.5,221.0,3251.0,1488.473,295.2
2021-05-03,7400.0,136.8,303.0,2792.0,1507.5,7715.0,45.435,4525.406,1365.0,452.8,3427.0,1349.456,1572.5,2682.0,4651.0,14840.0,910.6,6076.0,6451.0,211.723,1468.0,2997.563,519.6,506.2,1879.5,175.5,221.0,3251.0,1488.473,295.2
2021-05-04,7162.0,137.82,310.15,2742.0,1537.0,7629.0,45.045,4495.996,1381.6,441.2,3424.0,1342.002,1551.0,2715.0,4630.0,14325.0,915.3,6118.0,6442.0,207.846,1450.0,3004.398,505.0,500.0,1858.0,170.9,222.05,3249.0,1470.043,296.2
2021-05-05,7232.0,140.54,318.5,2779.0,1538.0,7674.0,46.23,4514.711,1407.4,454.4,3607.0,1349.456,1558.5,2716.0,4748.0,14640.0,910.1,6408.0,6462.0,214.577,1460.0,3193.333,515.0,500.0,1885.5,176.76,224.7,3240.0,1486.533,309.9
2021-05-06,7100.0,142.02,314.5,2773.0,1584.5,7680.0,46.205,4603.476,1421.6,455.15,3617.0,1354.09,1573.5,2803.0,4752.0,14555.0,933.8,6477.0,6351.0,211.831,1459.5,3188.45,520.0,504.4,1899.0,177.1,225.9,3261.5,1513.208,312.3
2021-05-07,7170.0,141.82,313.55,2809.0,1603.0,7735.0,46.555,4569.789,1430.2,451.2,3635.0,1365.574,1625.0,2838.5,4810.0,14625.0,931.7,6535.0,6355.0,215.385,1487.0,3301.713,516.6,508.0,1913.0,181.54,227.5,3284.0,1531.639,322.75
2021-05-10,7076.0,142.42,315.7,2722.0,1613.5,7717.0,47.85,4575.67,1421.6,454.4,3629.0,1361.746,1600.5,2825.0,4813.0,14040.0,930.0,6658.0,6350.0,212.208,1478.5,3328.076,521.4,513.2,1872.5,185.46,230.0,3265.0,1537.944,331.25
2021-05-11,7080.0,138.9,304.6,2638.0,1571.0,7632.0,46.675,4513.642,1367.6,440.0,3541.0,1339.987,1528.5,2766.5,4731.0,13355.0,914.3,6541.0,6250.0,205.692,1434.5,3314.407,508.0,503.6,1813.0,180.0,223.7,3190.0,1473.923,327.9
2021-05-12,6972.0,140.14,315.3,2618.0,1600.0,7786.0,47.29,4539.309,1413.0,443.9,3544.0,1357.717,1510.0,2817.5,4801.0,12760.0,919.7,6575.0,6255.0,204.185,1447.5,3320.753,509.2,510.0,1816.5,181.46,227.35,3298.5,1479.258,333.1
2021-05-13,7084.0,139.46,308.4,2634.0,1580.0,7852.0,47.005,4573.532,1382.4,443.75,3534.0,1363.358,1522.0,2819.5,4903.0,12620.0,924.0,6304.0,6327.0,203.861,1484.0,3173.804,507.4,507.6,1824.5,178.2,227.4,3303.5,1431.243,324.4
2021-05-14,7190.0,140.72,313.65,2659.0,1590.0,7864.0,48.25,4592.247,1419.0,448.8,3610.0,1380.483,1540.0,2827.0,4988.0,12695.0,936.1,6135.0,6366.0,207.9,1535.0,3189.427,507.0,525.4,1858.5,180.7,230.95,3353.5,1469.073,324.6
2021-05-17,7178.0,141.7,315.4,2636.0,1590.0,7895.0,48.07,4609.893,1426.4,443.4,3610.0,1389.751,1515.5,2816.5,4976.0,12460.0,931.1,6275.0,6362.0,208.277,1520.0,3219.696,498.2,522.8,1849.5,179.22,232.25,3361.0,1450.643,325.15
2021-05-18,7250.0,129.08,316.8,2630.0,1614.0,7930.0,48.6,4576.205,1420.2,446.7,3619.0,1385.923,1530.0,2805.0,5050.0,12410.0,929.5,6250.0,6332.0,213.823,1524.5,3231.9,505.6,520.4,1845.5,180.26,231.8,3349.0,1455.008,324.6
2021-05-19,7312.0,126.4,308.35,2580.0,1636.0,7954.0,47.96,4578.879,1380.6,443.3,3541.0,1376.856,1488.5,2779.5,5000.0,12230.0,930.6,6039.0,6344.0,213.231,1511.5,3079.581,501.6,519.8,1839.0,178.08,231.8,3347.0,1431.728,313.8
2021-05-20,7504.0,127.88,310.3,2702.0,1640.5,8131.0,48.22,4594.92,1385.0,445.95,3565.0,1370.006,1542.5,2784.0,5076.0,12670.0,950.9,6028.0,6500.0,218.4,1538.5,3080.07,504.0,516.2,1873.5,178.88,226.45,3402.5,1448.703,311.7
2021-05-21,7508.0,127.48,312.2,2717.0,1665.5,8135.0,48.47,4574.601,1398.8,444.45,3587.0,1364.97,1539.5,2802.0,5078.0,12930.0,945.4,5994.0,6483.0,218.077,1536.5,3068.841,507.0,519.8,1872.5,179.02,225.7,3377.5,1452.583,310.35
2021-05-24,7540.0,129.38,316.4,2731.0,1659.0,8150.0,48.72,4567.115,1408.6,446.55,3635.0,1364.567,1582.5,2798.0,5098.0,13200.0,950.3,5992.0,6486.0,218.508,1535.0,3082.999,506.0,521.6,1884.0,179.68,226.6,3390.0,1460.828,311.7
2021-05-25,7572.0,127.9,310.05,2784.0,1659.5,8083.0,49.07,4605.615,1374.0,449.95,3629.0,1361.948,1603.5,2775.5,5058.0,13290.0,947.0,5905.0,6470.0,218.508,1550.0,3010.257,508.0,520.0,1883.5,179.64,225.35,3397.5,1470.043,305.3
2021-05-26,7540.0,126.98,310.7,2734.0,1674.0,8020.0,48.415,4602.407,1378.4,446.85,3636.0,1363.156,1630.0,2777.0,5028.0,13475.0,956.1,5914.0,6526.0,217.108,1542.0,2996.099,498.0,523.8,1870.5,179.26,225.2,3409.5,1448.703,307.5
2021-05-27,7354.0,128.38,306.55,2700.0,1618.0,8100.0,49.905,4481.023,1351.6,450.2,3700.0,1349.859,1616.0,2759.5,5250.0,13305.0,943.3,6074.0,6371.0,221.738,1522.5,3063.471,506.6,528.0,1838.5,183.7,224.0,3386.0,1455.008,321.75
2021-05-28,7574.0,128.3,306.15,2703.0,1600.0,8046.0,49.89,4520.059,1345.6,455.3,3688.0,1354.09,1608.5,2713.0,5148.0,13210.0,939.2,6064.0,6368.0,222.923,1542.0,3061.03,507.8,526.6,1839.0,183.1,223.25,3404.0,1455.978,321.45
2021-05-31,7574.0,128.3,306.15,2703.0,1600.0,8046.0,49.89,4520.059,1345.6,455.3,3688.0,1354.09,1608.5,2713.0,5148.0,13210.0,939.2,6064.0,6368.0,222.923,1542.0,3061.03,507.8,526.6,1839.0,183.1,223.25,3404.0,1455.978,321.45
2021-06-01,7482.0,128.26,314.75,2703.0,1597.0,7957.0,49.78,4534.496,1374.6,446.3,3725.0,1347.643,1640.0,2715.0,5246.0,13135.0,950.1,6305.0,6406.0,224.754,1564.0,3184.545,502.4,528.4,1847.0,185.58,224.95,3407.0,1451.128,331.0
2021-06-02,7498.0,127.72,321.75,2731.0,1616.5,7932.0,50.0,4545.191,1401.8,451.7,3731.0,1349.658,1621.0,2730.5,5246.0,13080.0,960.6,6305.0,6361.0,225.723,1539.5,3217.743,505.0,531.0,1850.0,186.44,225.5,3419.5,1467.618,333.55
2021-06-03,7438.0,127.58,324.1,2658.0,1605.0,7948.0,49.55,4564.441,1401.2,449.3,3736.0,1353.284,1592.5,2745.5,5204.0,13060.0,921.3,6172.0,6405.0,226.262,1538.0,3125.472,504.4,532.0,1850.5,186.34,225.7,3400.5,1443.368,325.05
2021-06-04,7578.0,127.94,319.45,2662.0,1597.5,8055.0,48.935,4569.789,1393.6,443.95,3690.0,1364.164,1606.0,2734.0,5200.0,13310.0,914.3,6219.0,6487.0,223.569,1538.5,3177.71,495.9,532.6,1847.0,183.96,225.0,3396.0,1429.303,329.75
2021-06-07,7538.0,129.14,319.2,2658.0,1613.0,8005.0,49.63,4562.302,1392.6,445.5,3748.0,1362.351,1616.5,2774.0,5228.0,13190.0,916.0,6141.0,6440.0,226.046,1557.0,3092.859,499.5,535.4,1841.0,186.98,225.6,3415.5,1430.758,323.7
2021-06-08,7546.0,128.58,323.2,2705.0,1615.0,7935.0,48.9,4574.066,1383.8,444.3,3752.0,1361.746,1628.0,2785.0,5202.0,13715.0,914.7,6192.0,6426.0,224.215,1561.5,3122.287,503.2,535.4,1864.5,185.16,226.25,3415.5,1425.908,323.75
2021-06-09,7496.0,128.24,324.75,2703.0,1620.5,8130.0,48.235,4572.997,1402.2,438.1,3686.0,1390.557,1646.0,2811.0,5136.0,13815.0,913.0,6068.0,6455.0,219.8,1546.0,3043.322,497.3,534.2,1886.0,180.5,226.55,3460.0,1407.963,318.65
2021-06-10,7568.0,129.8,323.35,2681.0,1625.0,8282.0,48.275,4577.809,1409.8,436.15,3688.0,1406.876,1594.5,2816.5,5068.0,13785.0,914.0,6033.0,6490.0,218.938,1546.5,3040.379,497.5,535.0,1886.0,179.06,228.0,3457.0,1428.818,319.9
2021-06-11,7724.0,129.84,324.3,2714.0,1608.5,8340.0,48.395,4570.323,1420.4,436.95,3714.0,1413.726,1623.5,2806.0,5024.0,13900.0,918.6,6119.0,6488.0,220.769,1559.5,3086.973,493.8,535.8,1899.0,180.4,231.6,3434.0,1444.338,329.1
2021-06-14,7770.0,130.0,330.4,2705.0,1607.5,8348.0,47.84,4593.316,1458.4,439.45,3661.0,1417.755,1610.0,2795.5,5086.0,13680.0,920.0,6092.0,6566.0,220.877,1579.5,3053.131,491.3,533.8,1909.5,179.4,231.75,3434.5,1440.458,327.65
2021-06-15,7840.0,132.0,332.7,2745.0,1615.0,8343.0,47.915,4638.769,1484.6,436.15,3663.0,1427.426,1624.0,2845.5,5116.0,13335.0,927.0,6014.0,6604.0,221.846,1573.5,2941.796,489.5,537.4,1928.5,179.22,231.0,3478.5,1456.463,321.0
2021-06-16,7914.0,130.16,328.95,2770.0,1600.5,8404.0,47.695,4648.928,1474.2,438.05,3653.0,1446.163,1623.0,2825.0,5078.0,13765.0,931.4,6020.0,6624.0,220.985,1570.0,2906.973,485.3,542.4,1944.0,177.12,230.15,3486.5,1458.888,317.05
2021-06-17,7984.0,130.3,324.05,2785.0,1600.0,8383.0,47.95,4654.275,1464.0,439.4,3630.0,1445.961,1619.0,2846.5,5112.0,13695.0,929.6,5882.0,6615.0,221.308,1552.0,2807.9,485.4,544.0,1947.5,178.82,231.15,3488.5,1442.398,305.6
2021-06-18,7966.0,127.68,315.4,2757.0,1580.0,8384.0,46.43,4606.15,1418.2,429.4,3561.0,1433.873,1573.5,2792.0,5004.0,13635.0,924.9,5809.0,6415.0,217.538,1526.5,2665.666,468.7,536.0,1919.0,171.86,221.75,3459.5,1401.658,297.55
2021-06-21,8124.0,129.46,316.85,2800.0,1591.5,8408.0,46.995,4603.476,1424.0,426.55,3643.0,1425.411,1564.0,2811.5,5122.0,13630.0,926.9,5792.0,6450.0,217.969,1516.5,2722.069,471.6,539.0,1933.0,172.94,225.6,3487.0,1412.813,301.25
2021-06-22,8220.0,130.24,322.7,2810.0,1600.0,8350.0,46.765,4614.171,1452.6,423.75,3678.0,1405.062,1557.0,2794.5,5154.0,13955.0,930.2,5881.0,6483.0,219.477,1518.0,2738.745,466.1,538.2,1935.5,172.54,224.2,3503.0,1391.958,307.6
2021-06-23,8098.0,130.66,324.2,2806.0,1581.5,8322.0,47.0,4557.49,1472.6,420.9,3628.0,1419.568,1528.5,2772.0,5204.0,13855.0,918.9,5926.0,6465.0,220.985,1512.5,2768.173,463.2,532.8,1930.5,172.8,223.0,3488.5,1384.683,310.1
2021-06-24,8182.0,125.3,324.3,2822.0,1561.0,8415.0,47.195,4543.587,1482.6,424.6,3688.0,1421.382,1540.5,2771.0,5300.0,14370.0,923.9,6000.0,6443.0,225.077,1516.0,2868.227,465.1,533.6,1952.5,174.4,223.35,3488.5,1399.718,314.15
2021-06-25,8282.0,123.0,325.5,2818.0,1562.5,8499.0,47.22,4554.816,1494.4,427.55,3766.0,1423.598,1537.0,2786.5,5410.0,13755.0,923.2,6062.0,6410.0,223.677,1516.5,2909.916,469.2,535.0,1937.5,174.84,224.5,3484.0,1406.508,315.2
2021-06-28,8148.0,120.56,315.15,2805.0,1558.5,8666.0,46.505,4581.552,1444.4,420.4,3671.0,1431.657,1509.0,2816.0,5374.0,13275.0,925.5,6002.0,6445.0,219.477,1523.0,2846.156,460.4,525.6,1929.0,171.52,223.95,3485.5,1372.558,309.55
2021-06-29,8168.0,121.1,316.0,2814.0,1567.5,8674.0,46.79,4571.393,1448.8,421.3,3710.0,1436.089,1493.5,2828.5,5404.0,13375.0,923.8,6028.0,6425.0,219.8,1524.0,2839.29,460.0,523.4,1915.5,173.2,222.85,3483.5,1382.258,313.7
2021-06-30,7970.0,121.34,315.0,2786.0,1557.0,8683.0,46.69,4524.336,1446.8,417.3,3657.0,1429.844,1522.0,2800.0,5364.0,13145.0,920.8,5949.0,6397.0,218.831,1500.5,2817.709,461.0,522.0,1919.0,171.12,222.95,3461.0,1332.302,309.45
2021-07-01,7878.0,121.7,324.5,2839.0,1576.5,8742.0,47.62,4556.955,1488.6,423.35,3701.0,1448.58,1581.0,2828.0,5448.0,13530.0,925.5,5934.0,6416.0,222.815,1510.5,2834.385,467.6,526.2,1965.0,175.3,223.1,3495.0,1350.733,310.5
2021-07-02,7896.0,121.86,321.4,2861.0,1571.0,8779.0,46.825,4566.58,1476.6,416.65,3661.0,1448.379,1591.0,2821.0,5448.0,13455.0,923.9,5956.0,6423.0,217.969,1512.5,2890.788,456.5,525.4,1980.0,172.36,224.6,3480.0,1349.763,315.15
2021-07-05,7876.0,122.16,324.25,2845.0,1574.0,8678.0,47.71,4560.698,1490.0,423.1,3675.0,1442.939,1600.0,2828.5,5460.0,13675.0,924.0,6040.0,6485.0,222.815,1517.0,2929.044,459.4,527.4,1974.5,177.7,231.5,3479.5,1366.253,320.15
2021-07-06,7970.0,119.28,310.8,2876.0,1555.5,8721.0,46.44,4590.108,1459.2,416.5,3600.0,1444.752,1572.0,2803.0,5416.0,13630.0,930.0,5885.0,6476.0,217.538,1524.0,2845.175,450.9,526.0,2000.0,171.52,234.25,3474.5,1343.943,310.0
2021-07-07,8060.0,119.08,307.7,2943.0,1576.0,8658.0,46.79,4662.831,1451.2,417.95,3653.0,1447.573,1553.5,2822.0,5544.0,13375.0,941.0,6038.0,6600.0,218.077,1552.5,2933.949,451.4,529.0,2023.0,172.5,237.45,3488.0,1351.218,318.15
2021-07-08,7864.0,117.86,307.7,2919.0,1565.0,8589.0,45.615,4595.456,1460.0,410.6,3565.0,1436.492,1501.5,2758.5,5468.0,12935.0,935.6,5866.0,6461.0,211.454,1527.5,2813.785,446.0,533.0,1986.0,167.64,234.25,3433.5,1301.747,307.65
2021-07-09,7872.0,118.64,310.9,2938.0,1584.5,8648.0,46.71,4593.316,1468.4,414.1,3642.0,1445.76,1525.0,2772.5,5532.0,12905.0,939.6,6106.0,6432.0,217.969,1529.0,2933.949,454.1,538.0,2008.0,173.36,237.7,3434.0,1337.637,319.4
2021-07-12,7942.0,119.66,309.15,2984.0,1588.5,8762.0,47.17,4606.685,1456.4,412.85,3601.0,1449.386,1486.0,2772.5,5600.0,12630.0,945.1,6100.0,6489.0,222.708,1538.5,2898.635,454.8,536.2,2029.0,172.72,236.0,3450.5,1335.213,317.05
2021-07-13,7800.0,119.32,305.9,3023.0,1592.0,8759.0,46.75,4641.977,1447.0,412.2,3601.0,1454.826,1473.5,2782.0,5708.0,12505.0,942.6,6076.0,6437.0,216.892,1555.5,2889.317,448.7,538.6,2059.0,170.0,236.95,3502.0,1318.237,313.75
2021-07-14,7660.0,117.48,304.75,2977.0,1598.5,8669.0,46.935,4604.011,1443.2,411.05,3589.0,1448.379,1464.0,2800.0,5624.0,12435.0,931.1,6088.0,6403.0,220.446,1536.5,2930.516,446.2,538.0,2050.0,170.7,235.65,3487.0,1303.687,319.25
2021-07-15,7568.0,115.3,296.05,3050.0,1581.0,8346.0,46.56,4584.226,1407.4,408.75,3555.0,1417.352,1443.0,2793.0,5604.0,12060.0,927.8,6142.0,6346.0,220.338,1509.5,2916.292,440.5,533.2,2036.0,169.12,232.95,3477.5,1325.027,320.05
2021-07-16,7600.0,116.6,292.25,3086.0,1601.0,8340.0,45.72,4660.692,1399.4,403.25,3564.0,1435.082,1452.0,2847.0,5584.0,12185.0,943.0,5931.0,6485.0,215.169,1516.0,2833.895,434.7,539.8,2056.0,165.42,234.9,3500.5,1320.662,309.0
2021-07-19,7600.0,113.0,278.45,3050.0,1549.0,8307.0,43.5,4647.859,1339.0,391.8,3436.0,1424.404,1407.5,2746.0,5500.0,11860.0,931.0,5755.0,6483.0,206.931,1481.5,2726.974,419.1,527.2,2025.0,159.32,231.2,3433.5,1267.312,296.2
2021-07-20,7500.0,113.34,280.15,3042.0,1528.0,8456.0,44.085,4621.657,1347.2,395.8,3503.0,1422.792,1412.5,2724.0,5586.0,11960.0,922.0,5836.0,6404.0,207.685,1475.0,2746.592,421.3,534.2,2038.0,161.66,229.65,3443.5,1277.982,302.15
2021-07-21,7560.0,115.1,289.45,3050.0,1540.5,8459.0,45.64,4601.872,1387.8,401.85,3554.0,1424.202,1492.0,2742.5,5642.0,12430.0,921.5,5971.0,6362.0,214.9,1498.5,2858.417,429.6,541.0,2033.0,167.2,231.3,3466.5,1326.483,314.1
2021-07-22,7550.0,116.04,284.0,3109.0,1544.0,8459.0,45.23,4331.834,1364.6,400.7,3523.0,1419.971,1476.0,2735.0,5682.0,12985.0,918.5,5846.0,6211.0,209.138,1498.5,2854.494,428.7,543.8,2061.0,165.32,231.8,3472.5,1315.327,311.65
2021-07-23,7624.0,118.84,284.1,3144.0,1569.0,8480.0,45.885,4431.829,1365.2,401.6,3550.0,1426.418,1485.0,2769.0,5650.0,12875.0,929.5,5926.0,6264.0,214.415,1522.0,2907.464,431.7,552.0,2066.0,167.12,234.3,3505.5,1323.572,315.75
2021-07-26,7424.0,117.6,292.25,3100.0,1569.5,8292.0,46.555,4310.98,1400.0,402.9,3562.0,1410.099,1489.5,2766.0,5654.0,12590.0,928.1,6110.0,6225.0,217.215,1524.0,3000.161,433.5,550.8,2032.0,169.44,232.4,3461.5,1325.512,326.2
2021-07-27,7338.0,116.74,291.4,3128.0,1552.5,8253.0,46.52,4332.904,1399.4,403.3,3525.0,1409.495,1484.0,2770.5,5630.0,12490.0,931.0,6041.0,5700.0,217.108,1527.0,3013.894,432.3,553.4,2029.0,169.38,234.4,3480.0,1296.412,323.6
2021-07-28,7314.0,115.34,291.8,3122.0,1543.0,8266.0,46.78,4330.765,1405.6,396.6,3549.0,1411.913,1498.5,2734.0,5560.0,12625.0,929.9,6127.0,5519.0,217.0,1533.5,3065.883,431.8,560.6,2034.0,172.76,233.15,3513.0,1301.747,326.95
2021-07-29,7318.0,116.4,295.65,3170.0,1550.0,8277.0,46.2,4392.259,1458.6,401.0,3600.0,1416.748,1553.5,2723.0,5458.0,12440.0,927.0,6286.0,5572.0,220.661,1472.5,3230.188,436.8,572.8,2100.0,176.22,233.25,3540.0,1333.272,329.45
2021-07-30,7490.0,116.18,289.2,3168.0,1542.0,8268.0,45.635,4439.315,1443.2,397.45,3605.0,1428.232,1521.0,2680.5,5386.0,12300.0,924.1,6101.0,5523.0,217.969,1445.5,3129.644,432.0,576.0,2114.0,174.5,233.0,3570.5,1315.812,323.55
2021-08-02,7500.0,116.8,289.75,3213.0,1557.0,8274.0,46.235,4420.064,1453.4,396.15,3617.0,1438.104,1519.0,2704.0,5368.0,12460.0,928.1,6216.0,5615.0,220.231,1464.0,3237.055,436.7,582.6,2116.0,175.9,233.6,3600.5,1322.602,326.8
2021-08-03,7416.0,117.7,306.1,3213.0,1576.5,8297.0,46.85,4444.127,1479.2,398.05,3630.0,1443.947,1497.5,2706.0,5312.0,11990.0,927.9,6281.0,5620.0,223.354,1466.0,3328.281,441.0,574.8,2131.0,176.36,235.4,3589.0,1336.667,330.1
2021-08-04,7460.0,116.92,303.0,3251.0,1561.0,8270.0,47.305,4410.974,1462.8,400.4,3654.0,1444.148,1503.0,2679.0,5316.0,12265.0,927.3,6292.0,5663.0,226.585,1525.0,3378.308,445.0,576.0,2173.0,178.84,233.35,3613.5,1350.248,329.3
2021-08-05,7468.0,117.46,305.75,3227.0,1567.0,8342.0,45.905,4384.772,1482.2,402.9,3630.0,1452.61,1526.5,2656.5,5354.0,12360.0,934.0,6027.0,5598.0,227.231,1520.0,3208.118,451.2,576.4,2158.0,179.72,231.85,3604.5,1347.823,324.0
2021-08-06,7844.0,118.66,307.45,3099.0,1568.5,8157.0,46.58,4376.217,1483.0,409.85,3653.0,1446.969,1521.5,2649.5,5440.0,12720.0,941.4,6033.0,5620.0,232.292,1546.0,3224.793,459.2,574.8,2132.0,182.66,233.15,3588.0,1383.713,325.4
2021-08-09,7806.0,119.38,305.45,3103.0,1581.5,8195.0,46.64,4410.974,1470.6,410.75,3655.0,1459.057,1512.5,2657.5,5510.0,12940.0,945.1,6090.0,5630.0,233.692,1623.5,3249.807,464.0,569.4,2139.0,184.38,233.65,3591.5,1380.318,325.55
2021-08-10,7850.0,119.28,308.9,3094.0,1582.5,8149.0,46.64,4392.259,1477.6,409.95,3719.0,1456.639,1500.0,2648.0,5518.0,13950.0,951.5,6164.0,5645.0,233.908,1613.5,3288.554,461.2,571.0,2133.0,185.38,234.5,3593.0,1407.963,330.45
2021-08-11,8098.0,119.98,311.7,3109.0,1598.0,8180.0,46.485,4423.808,1490.8,412.7,3820.0,1476.182,1500.0,2675.5,5600.0,14125.0,947.8,6101.0,5660.0,237.031,1625.5,3366.537,466.4,578.4,2160.0,186.5,238.9,3593.5,1444.823,341.35
2021-08-12,7974.0,120.6,306.95,3129.0,1593.0,8299.0,46.555,4416.856,1470.0,409.95,3846.0,1484.845,1487.5,2671.0,5672.0,13980.0,950.5,5637.0,5624.0,236.277,1597.0,3335.147,461.5,579.0,2169.0,184.26,241.2,3612.0,1453.068,339.35
2021-08-13,7930.0,120.3,305.35,3137.0,1601.5,8426.0,46.23,4447.871,1459.6,411.5,3826.0,1502.776,1497.5,2686.0,5636.0,14215.0,955.5,5650.0,5630.0,236.385,1625.0,3324.357,464.9,580.2,2171.0,185.1,242.95,3635.5,1472.953,336.85
2021-08-16,7992.0,119.5,298.0,3134.0,1590.0,8477.0,45.63,4416.856,1425.4,405.2,3782.0,1510.231,1489.0,2680.0,5598.0,13975.0,956.9,5534.0,5601.0,234.231,1620.5,3260.107,456.2,580.0,2165.0,182.92,242.1,3620.0,1416.208,329.7
2021-08-17,8076.0,120.4,302.45,3166.0,1596.5,8585.0,44.99,4452.683,1447.6,405.85,3761.0,1527.557,1486.0,2702.5,5606.0,14000.0,962.7,5479.0,5658.0,231.0,1621.0,3245.393,452.1,578.4,2173.0,182.22,245.25,3626.5,1427.363,324.55
2021-08-18,8088.0,121.68,302.65,3170.0,1589.0,8732.0,44.665,4386.376,1441.4,405.45,3761.0,1537.026,1500.5,2696.0,5646.0,13805.0,968.8,5338.0,5650.0,230.138,1639.5,3173.785,454.6,575.2,2170.0,182.4,245.3,3624.5,1436.093,318.25
2021-08-19,7996.0,121.22,287.75,3164.0,1519.0,8736.0,43.83,4393.328,1384.6,394.1,3721.0,1524.737,1466.5,2670.0,5540.0,13655.0,978.3,5192.0,5643.0,227.985,1646.5,2856.456,444.9,570.0,2172.0,178.9,244.0,3567.0,1403.598,307.1
